kdrama_id,title,year,director,screenwriter,country,type,tot_eps,duration,start_dt,end_dt,aired_on,org_net,content_rt,synopsis,rank,pop,korean_title
57b95439d5f24807b21ad5d5b120b533,Why Her?,2022,['Park Soo Jin'],['Kim Ji Eun'],South Korea,Drama,16,4200.0,2022-06-03,2022-07-23,"Friday, Saturday",SBS Viki ViuTV,15+ - Teens 15 or older,"The youngest partner at one of the nation’s most prestigious law offices, Oh Soo Jae has already proven she has what it takes to be one of the country’s best lawyers. Driven by her self-righteous principles and a never-ending desire to win, Soo Jae is well on her way to becoming one of TK Law Firm’s top attorneys. But when one of her cases takes an unexpected turn, Soo Jae is forced to watch as all of her hard work comes crumbling down around her. Demoted at work, Soo Jae is forced to take on the role of adjunct professor at a local law school. Determined to win back her position within the firm, Soo Jae does her best to settle into her new role but the sting of demotion still lingers. Only after meeting Gong Chan, a university student whose path frequently crosses with Soo Jae, does that sting begin to lessen. Despite carrying the burdens of a painful past, Gong Chan’s warm heart remains strong, especially as his affection for Soo Jae grows.Obviously smitten with Soo Jae, Gong Chan stays by her side, even as she struggles to find a way back into the firm’s good graces. Will her determination and Gong Chan’s support be enough to restore her position, or will the powers that be continue to push her down?(Source: Viki)",1537,361,왜 오수재인가
badf93adf3f84753ba611e894dbf9216,Eve,2022,['Park Bong Sub'],['Yoon Young Mi'],South Korea,Drama,16,4020.0,2022-06-01,2022-07-21,"Wednesday, Thursday",tvN,18+ Restricted (violence & profanity),"Lee Ra El was a girl who idolized her loving parents – a highly intelligent father and a strikingly beautiful mother. But when cruel forces beyond their control cause her father’s death, her family crumbles. Embittered by this terrible experience, she vows revenge on the super-rich people who orchestrated this terrible tragedy. Her prime target is Kang Yoon Kyum, the CEO of the lucrative LY Group business empire, and one of the ringleaders of the plot that ultimately destroyed her family.Lee Ra El’s weapon of choice is divorce. By placing herself at the center of a legal battle worth a staggering USD 1.6 billion, she hopes to bring Kang Yoon Kyum and LY Group down once and for all. But in order to do so, she will need to wage a bitter legal struggle and fight powerful forces both inside and outside the courtroom. However, this plan has been in the pipelines for 13 years for Lee Ra El, who believes she will use all of her guile to catch Kang Yoon Kyum out when he least expects it. Can revenge bring her the satisfaction she craves – or will it end up consuming her?(Source: Viki)",2689,549,이브
776cbc33c9dc4f319f796435fdebc483,Hope or Dope 2,2022,['Jo Yong Ik'],['Jung Soo Yoon'],South Korea,Drama,8,1800.0,"May 31, 2022","May 31, 2022",Tuesday,,18+ Restricted (violence & profanity),"Having been used as a drug mule by her parents for ages, eighteen-year-old Kyung Da Jung might have been stuck in her old life forever, had not a series of unfortunate events during one of her deliveries forced her to flee. Taking refuge in a small rural village nestled deep in the heart of the South Korean countryside, Da Jung might have had a chance to start a brand new life, but fate, it seemed, would not be so kind.Befriending Gong Yoon Tak and his friends, Gong Yoon Jae, Kim Kook Hee, and Hong Ae Ran, not long after her arrival, Da Jung could have spent her remaining teenage years in relative peace. But when the group discovers a perfectly cultivated field of marijuana growing just outside the village, everything changes. Unable to resist the urge to use this discovery to her advantage, Da Jung quickly pulls Yoon Tak and his friends into her world of drugs and crime. Though able to overcome one set of difficulties, the friends now find themselves forced to overcome an entirely different set of obstacles.With their lives on the line, will Da Jung, Yoon Tak, and their friends be able to find a way out of the mess they’ve gotten themselves into before it’s too late?(Source: Viki)",2477,3553,소년비행2
d3e60abb1d6e40d5b58f85acbbb8fe11,Problematic Detective Agency,2022,,,South Korea,Drama,6,1800.0,2022-05-27,2022-07-01,Friday,,Not Yet Rated,"Veteran film director Moon Je Jeok, who became a detective with a secret story, and Hyeon Myeong Jin, a new lawyer for the MZ generation who just graduated from law school; their pleasant and ingenious reasoning of events begins now! What is the story of Moon Je Jeok becoming a detective? What is the mystery of an actress who disappeared 30 years ago? Look forward to the success of Moon Je Jeok’s Detective Agency in 2022!!(Source: HanCinema)",99999,99999,문제적 탐정사무소
aea89f18609e4274b07d2d04446b17c9,Kiss Sixth Sense,2022,['Nam Ki Hoon'],['Jeon Yoo Ri'],South Korea,Drama,12,4200.0,2022-05-25,2022-06-29,Wednesday,Disney+ Hulu,15+ - Teens 15 or older,"Hong Ye Sool, the best account executive on Planning Team 1 at Zeu Ad is making her way up as a project manager. She has one secret: she can see the future when she kisses someone. One day, after Ye Sool's lips accidentally meet the lips of her evil team chief Min Hoo, she sees herself in bed with him in the future. While Ye Sool is confused with her future, her ex-boyfriend Pil Yo shows up to work on a new project together and offers Yesool to go on a date with him three times. This romantic office comedy revolves around Ye Sool, whose primary focus is work.(Source: Disney+) ~~ Adapted from the web novel ""Kiss Sixth Sense"" (키스식스센스) by Gatnyeo (갓녀).",1896,804,키스식스센스
9f14f7247af44db7ba4462833d5dfa4a,Gold Mask,2022,['Uh Soo Sun'],['Kim Min Joo'],South Korea,Drama,100,2100.0,2022-05-23,2022-10-07,"Monday, Tuesday, Wednesday, Thursday, Friday",KBS2,15+ - Teens 15 or older,"A tragedy occurs for three women, caused by greed and desire.Yoo Soo Yeon grew up with ordinary parents. She falls in love with a man from a chaebol family and marries him. Her life seems to mirror that of Cinderella and she is envied by others, but her life isn't easy due to mistreatment from her in-laws.Cha Hwa Young is full of greed and desire. She tries to keep her upper class life.Go Mi Sook is a private moneylender and she owns a franchise restaurant chain. She is a good person.(Source: AsianWiki)",6917,6293,황금 가면
403f8335e046472bab7ef42097a30e3d,Welcome to Wedding Hell,2022,"['Seo Joo Wan', 'Song Je Young']",['Choi I Rang'],South Korea,Drama,12,2280.0,2022-05-23,2022-06-15,"Monday, Tuesday, Wednesday",Daum Kakao TV Netflix,15+ - Teens 15 or older,"A relatable tale about a couple in their30s preparing for marriage. Expecting a fairy tale ending, the reality proves to be somewhat different. From the meeting of their families to finding a house, planning for their big day has the couple facing some realistic issues. (Source: Soompi || Edited by MyDramaList) ",7651,2142,결혼백서
b2349a77a4da488a9cc05365face92d8,"Why, All of a Sudden?",2022,,,South Korea,Drama,7,420.0,2022-05-20,2022-09-23,Friday,,Not Yet Rated,Everyday is an accident for 30-year-old Ha So Yeon. This hyper-reality story shows a funny and sad side of her daily life.(Source: 이짜나 IZZANA YouTube) ,50795,99999,왜하필 시즌1
c962f6b8de3f4971a346e9aa4c355b90,Master's Delicacies,2022,,,South Korea,Drama,6,600.0,2022-05-20,2022-07-29,Friday,,Not Yet Rated,"Joo A Ran is a mukbang YouTuber, who is deeply traumatized by eating food. She meets Ahn Sul Ha, who is a chef that's passionate about food. They soon get themselves into a housekeeper and house owner relationship.(Source: kstar.kbs.co.kr) ",6702,7638,주인님 수라상
6be64b323a994613b431862d28ef3a52,Tutorial,2022,['Kim Min Joon'],,South Korea,Drama,4,900.0,2022-05-20,2022-05-31,"Tuesday, Friday",,Not Yet Rated,An office romance web drama that deals with the small romance that is likely to occur in a relationship of a beginner in society. It deals with the sweet and bitter story of those who start their youth at the beginning of love with a company and a reading group in the background.(Source: Naver) ,55705,14225,튜토리얼
bfd65f7065e14ea5899e81515fc1309b,Love in Spring,2022,['Lee Chang Han'],,South Korea,Drama,16,1560.0,2022-05-18,2022-07-06,Wednesday,,13+ - Teens 13 or older,"Jin Geum Seong is a poor nobleman who lives with his mother and making ends meet is challenging. While gathering wood on the mountain, he spies a woman swimming nearby. Believing she is about to take her life, he creates a disturbance allowing him to save Choi Hye Seong, the third daughter of Choi Jin Sa. Only things are not as they seem when she turns out to be a man named 'Salbyul,' Love will bloom between Hye Seong and Geum Seong, much like a flower on a warm spring day. (Source: BLupdate2020 Instagram)~~ Adapted from the webtoon of the same title by Noh Myung Hee (노명희).",7871,2200,춘정지란
d8aab13ca2424be08931a52e2235573c,Love Class,2022,,,South Korea,Drama,6,1200.0,2022-05-13,2022-05-18,"Monday, Tuesday, Wednesday, Friday, Saturday, Sunday",Viki,15+ - Teens 15 or older,"Cha Ji Woo is a second-year student of Mass Communication and Journalism. He is short in stature and very gentle in nature. He is also besotted with Bae Yu Na, one of his classmates. However, she is being stalked by a mysterious individual and is afraid of all men as a result – except the kind-hearted and non-threatening Ji Woo. The problem is she doesn’t really see him as a man, and this doesn’t help Ji Woo’s cause, although he will stop at nothing to protect her.But one day, a university class requires that students all pair up in “couples” to complete a project about love. Everyone forms heterosexual “couples.” However, Yu Na and a female classmate who is in love with her professor decide to team up as a same-sex “couple.” That means Ji Woo must form a “couple” with a tall, confident senior student he’s never met before named, Lee Ro Ah. After they begin working together, Ji Woo starts to wonder if Ro Ah likes him. And if that is the case, could his feelings for Yu Na be misplaced? And could he, too, develop affection for Ro Ah?(Source: Viki)",7479,1030,수업중입니다
adb01791ba0f40f6be562a1c24e9e5c0,Rose Mansion,2022,['Chang'],['Yoo Kab Yeol'],South Korea,Drama,12,2700.0,2022-05-13,2022-05-27,Friday,TVING,18+ Restricted (violence & profanity),"Set in an apartment scheduled for reconstruction and tells the story of the search for the truth behind a sister’s disappearance. The gradually uncovered secrets will deliver realistic fear and intense suspense, along with suspicious neighbors who hide their greed beneath ordinary looks. Ji Na is a hotel employee who is tracking down her older sister’s disappearance. Although she appears to have a smooth-sailing life, she is a person filled with a great sense of inferiority on the inside. Following the news of her sister Ji Hyun’s disappearance, Ji Na returns to her family’s house, the Rose Mansion, only to be swept up in an unexpected situation. Violent crimes detective Min Soo will be the only one to believe in Ji Na’s words and help her. As a stubborn man of action who has to see through to the end of a case once he gets hooked on it, Min Soo will help Ji Na unearth the truth behind Ji Hyun’s disappearance. Although he appears to be a strong, reliable man, Min Soo also possesses dark secrets that not many know about.",4090,3248,장미맨션
9a43f57ebd134f009c499548d9db88da,Woo Ri the Virgin,2022,,['Jang Ah Mi'],South Korea,Drama,14,4200.0,2022-05-09,2022-06-21,"Monday, Tuesday",SBS,15+ - Teens 15 or older,"Oh Woo Ri is the assistant writer of a popular drama series. She has vowed to remain a virgin until she marries, and has shied away from romantic relationships in a bid to remain chaste until she marries. She is dating the devoted police officer Lee Kang Jae, but when she attends a routine medical exam, a terrible mix-up takes place and she is accidentally artificially inseminated. She later discovers her pregnancy, and demands the hospital gets to the bottom of the case.Eventually she discovers that the donor whose child she is now pregnant with is none other than the CEO of a notable cosmetics firm named Diamond Cosmetics. This CEO, named Raphael, is going through a messy divorce with his wife Lee Ma Ri, a beautiful woman who does not want to split with her husband, chiefly for financial reasons. But when Raphael learns he is to be a father, things get very complicated – particularly after he realizes that there is a secret past connection that links him to Oh Woo Ri!(Source: Viki)~~ Remake of American TV series ""Jane the Virgin"" [2014], which in turn, is loosely remade from the Venezuelan telenovela ""Juana la Virgen"" [2002].",9060,902,우리는 오늘부터
02623ccbcf0f4bf691906e03fdf681ea,The Sound of Magic,2022,['Kim Seong Yoon'],['Kim Min Jung'],South Korea,Drama,6,4200.0,"May  6, 2022","May  6, 2022",Friday,Netflix,15+ - Teens 15 or older,"High school student Yoon Ah Yi finances herself and her younger sister by working part-time jobs. She doesn't know where her parents are. Debt collectors drove her father away from home—and then her mother fled too. But even with her poor financial circumstances, Yoon Ah Yi manages to rank near the top of her school academically. Yoon Ah Yi wants to become an adult as soon as possible, to have a stable job. Her classmate Na Il Deung competes with Yoon Ah Yi for the top grade, but they begin to have feelings for each other. One day, Yoon Ah Yi meets magician Lee Eul at an abandoned amusement park. He performs magic shows for people who believe in magic. He is a mysterious person; he comforts Yoon Ah Yi who tells him that she believes in magic.(Source: AsianWiki || Edited by MyDramaList)~~ Adapted from the webtoon ""Annarasumanara” (안나라수마나라) by Ha Il Kwon (하일권).",1019,192,안나라수마나라
fec69e4b78cc43f68f132a4f5d97847e,Youn Hee's Love,2022,,,South Korea,Drama,8,1200.0,2022-05-05,2022-07-14,"Tuesday, Thursday",,Not Yet Rated,"There are countless relationships and exes in the world and there are many jerks too. Talking behind ex-lovers' backs in  ""Youn Hee's Love"". (Source: Nanometer) ",57117,99999,윤희의연애
abc18948fdca4edb8e246a28b0619608,Never Give Up,2022,['Choi Do Hoon'],"['Son Geun Joo', 'Lee Hae Ri']",South Korea,Drama,16,4320.0,2022-05-04,2022-06-23,"Wednesday, Thursday",ENA Genie TV,15+ - Teens 15 or older,"Depicts the bromance of Goo Pil Soo, a breadwinner in his 40s who dreams for his second heyday, and Jung Seok, a genius in his 20s who dreams of his own start-up company. The drama will realistically portray relatable stories, including the recent social and education problems and the employment and start-up wars. At the same time, it will draw a harmony between different generations and create a warm comedy drama that everyone can sympathize with and watch comfortably.",2398,4204,구필수는 없다
a1a4d8482b544159b2510eb3512c028c,Bloody Heart,2022,['Yoo Young Eun'],['Park Pil Joo'],South Korea,Drama,16,3960.0,2022-05-02,2022-06-21,"Monday, Tuesday",KBS2,15+ - Teens 15 or older,"A fictional historical drama that begins when Lee Tae, the eldest legitimate son of King Sunjong who became king after the rebellion, ascends to the throne of Joseon.Lee Tae’s father deposed the king with the help of Park Gye Won and his father became the king of a new dynasty. After succeeding his father, Lee Tae then became the next king. Lee Tae believes any action is justifiable to achieve his goal. He wants to rule as an absolute monarch, but First Vice-Premier Park Gye Won opposes that idea. Park Gye Won is even more powerful than the king.Meanwhile, Yoo Jung is a daughter of a noble family. Lee Tae thinks of her as his wife. Due to that, her family gets involved in a power struggle in the royal court. (Source: AsianWiki)",1321,1389,붉은 단심
63023c9e0e264d7a83678030520767d2,Usual Yet Unusual,2022,,,South Korea,Drama,10,300.0,2022-04-30,2022-06-09,Thursday,,15+ - Teens 15 or older,"Lust or love? A man who chose another girl over his girlfriend, Jin Mo decides to break up with Ga Yeon because he had met Hyun Ah. But he realises that Hyun Ah only wants his body and not his love, yet he still decides to be with her. Ga Yeon who is heartbroken, makes an impulsive decision by kissing Jin Mo's best friend, Ji Hyuk, who has a crush on her. Will these 4 people have a happy ending?(Source: Xavier Ng at MyDramaList)",56342,99999,흔치만 흔치않은
9b91902ff2be4aa8bff080c0f38f875e,The Supernatural Agent,2022,['Oh In Chun'],,South Korea,Drama,8,1500.0,"Apr 29, 2022","Apr 29, 2022",,,13+ - Teens 13 or older,"Oh Deok Hoon, who majored in psychic science at MIT and served as a researcher at the National Forensic Service, suddenly opened a licensed real estate agent to solve strange and mysterious cases related to his home. What is Deok Hoon's special ability? And why did he start being a licensed real estate agent?(Source: HanCinema) ",99999,99999,특수공인중개사 오덕훈
f4c1816bd19b485ea93c579421b19c17,Monstrous,2022,['Jang Kun Jae'],"['Yeon Sang Ho', 'Ryu Yong Jae']",South Korea,Drama,6,2400.0,"Apr 29, 2022","Apr 29, 2022",Friday,TVING,15+ - Teens 15 or older,"Jung Ki Hoon searches for strange supernatural phenomena as an archaeologist, but an unexpected case causes his life to change. He now publishes the occult magazine Monthly Strange Story and runs the YouTube channel Monthly Strange Story.  Because of his ex-wife, Lee Soo Jin, he goes to Jinyang County to research ""Gwibul"" (a Buddhist statue possessed by an evil spirit). There, he faces an incredibly bizarre and fearful phenomenon. Lee Soo Jin used to decipher letters and symbols as an archaeologist. She was excellent at her work. But, her only child dies, and she then goes to Jinyang County. There, Lee Soo Jin experiences mysterious phenomena, which leads her to search for answers. Meanwhile, the people of Jinyang County, including police substation chief Han Seok Hee, her son Han Do Kyung, governor Kwon Jong Soo, and trouble maker Kwak Yong Joo face incredibly bizarre phenomena.(Source: AsianWiki)",5267,1423,괴이
dd5f64b4028945a6b8a8f0eaab4c2147,The Killer's Shopping List,2022,['Lee Eon Hee'],['Han Ji Wan'],South Korea,Drama,8,3900.0,2022-04-27,2022-05-19,"Wednesday, Thursday",tvN,15+ - Teens 15 or older,"Despite having an excellent memory, Ahn Dae Sung has yet to pass his civil service examination. Studying to become a ninth grade public official, Dae Sung has taken the exam three years in a row and failed every single time. Even so, his determination remains strong and with the never ending support of his mother, Myung Sook and his girlfriend, Ah Hee, Dae Sung is convinced that the next time he takes this exam, he won’t fail.Working part-time at the convenience store his mother owns on the outskirts of Seoul, Dae Sung’s life takes an unexpected turn when a murder takes place at an apartment building nearby. As a police officer, Ah Hee feels it’s her duty to solve this case and thus begins an investigation of the murder on her own. Despite not being an official detective, she soon makes a shocking discovery. Finding a receipt from Myung Sook’s store at the scene of the crime, Ah Hee pulls Dae Sung and his mother into the investigation.With no other clues to go on, Ah Hee, Dae Sung, and Myung Sook are determined to find a way to crack this case. But how can a team of rookies catch a murderer when the pros on the job have yet to find a single clue?(Source: Viki)~~ Adapted from the novel ""The Killer's Shopping List"" (살인자의 쇼핑목록) by Kang Ji Young (강지영).",1737,1381,살인자의 쇼핑목록
fdb4adbc52644d4ba3746625f0d7cad5,Ocean Likes Me,2022,['Lee Su Ji'],['Team Wol Pi Dong'],South Korea,Drama,8,900.0,2022-04-26,2022-05-18,"Tuesday, Wednesday",,13+ - Teens 13 or older,"'Ocean Likes Me' is a healing food romance between Han Ba Da, a young entrepreneur who dreams of starting an udon restaurant with a beach in the background but finds serving customers difficult. Ba Da then meets Tommy, a failed musician who returns to his hometown after wandering and has a new dream. Together, both of them step towards their dreams.(Source: Naver and blupdate2020) ",8643,1098,오션라이크미
cc8355c5316f444e98a24cb2f83e6801,The Escape Story of a Plastic Spoon,2022,,,South Korea,Drama,2,240.0,2022-04-25,2022-05-01,,,Not Yet Rated,,63185,99999,흙수저 탈출기
f55d966b26c6459fb35d1f1c41a16c66,"From Now On, Showtime!",2022,"['Lee Hyung Min', 'Jung Sang Hee']",['Ha Yoon Ah'],South Korea,Drama,16,4380.0,2022-04-23,2022-06-12,"Saturday, Sunday",MBC ViuTV,15+ - Teens 15 or older,"Cha Cha Woong is a popular if somewhat sardonic stage and TV magician with a taste for the spectacular. His tricks dazzle audiences, but little do most people know – he has a gang of secret helpers! However, these are no ordinary magician’s assistants: They are actually ghosts. But Cha Cha Woong is not afraid of beings from the spirit realm – in fact, he treats them as his employees...and they, in turn, believe him to be their “boss.”One day, his path crosses with that of Go Seul Hae, a young, passionate police officer. He attempts to brush her off when she investigates an incident connected to one of his magic shows. But she soon realizes that the magician’s unusual abilities could be the perfect crime-fighting tool. She manages to convince him to join the police force in its efforts to catch fiendish criminals – and use his ghostly retinue to help foil evil masterminds! But in the course of their unorthodox partnership, could romance also make an appearance on the scene?(Source: Viki)",701,603,"지금부터, 쇼타임!"
e9d858e217fc4a0c91b6d0789a0a8ab8,Sh**ting Stars,2022,['Lee Soo Hyun'],"['Choi Young Woo', 'Choi Yeon Seo']",South Korea,Drama,16,3600.0,2022-04-22,2022-06-11,"Friday, Saturday",tvN,15+ - Teens 15 or older,"As one of the nation’s most beloved stars, Gong Tae Sung is used to living his life in the spotlight. With the eyes of the world constantly on him, Tae Sung does his best to keep a smile on his face and his temper in check. Seen by the people as a kind and polite young man, the only people who don’t buy into his whole good guy persona are those working for his management company.As the head of that company’s PR team, Oh Han Byeol knows exactly what Tae Sung is really like. Well aware of his strong desire to win and his hot temper, Han Byeol has had to employ her excellent speech and crisis management skills on a number of occasions, in order to keep Tae Sung’s reputation as spotless as it seems. Constantly bickering, there isn’t anyone in the world better suited to the role of natural enemies than Han Byeol and Tae Sung.Forever at odds with each other, Tae Sung and Han Byeol seem destined to hate each other forever. But could the time they’re forced to spend together change those feelings or will their mutual loathing last for all eternity?(Source: Viki)",777,134,별똥별
b9fa083f29d54ffc833f6111f61fad0a,Turned on by You,2022,,,South Korea,Drama,6,480.0,2022-04-21,2022-05-26,Thursday,Naver TV Cast vLive,Not Yet Rated,"Revealing N? Who and what is that? A bowl too big for Confucianism to hold, this is Seo Woo's love story.(Source: Korean = 니은 슈트디오 YouTube || Translation = MyDramaList) ",54942,99999,밝히는 ㄴ 시즌1
d18ad732e02a47a7ba7d1e3022a2f556,Love All Play,2022,['Jo Woong'],['Heo Sung Hye'],South Korea,Drama,16,4200.0,2022-04-20,2022-06-09,"Wednesday, Thursday",KBS2,15+ - Teens 15 or older,"A sports romance drama that depicts the passion and affection for badminton of a male and female protagonist who is a mixed doubles group with players from the badminton business team.Park Tae Joon, who naturally wound up in the world of badminton because of his parents’ badminton equipment business. Although he had begun to see the sport as work, his passion for badminton is reignited due to a desire to impress a woman.Park Tae Yang is a former aspiring Olympian who had to leave the badminton world for three years due to a bribing scandal.(Source: Wikipedia; Naver)",693,430,너에게 가는 속도 493km
8353869729b24ded946a98a316864df9,Broke Rookie Star,2022,['Kim Hyun Soo'],['Kim Seong Jin'],South Korea,Drama,10,1080.0,2022-04-15,2022-05-14,"Friday, Saturday",,Not Yet Rated,A growing comedy drama depicting the salty daily life of an idol who suffers from hardships despite rising to stardom.(Source: Naver) ,6574,5611,짠내아이돌
ea43f02b29b34e0fa95b1950cf335182,My Rocket Ship,2022,,,South Korea,Drama,8,960.0,2022-04-14,2022-05-26,Thursday,Naver TV Cast,Not Yet Rated,"Gong Ji Hoon, CEO of an AI art collection startup, will participate in ""Constar IR Day,"" the last opportunity for the business. Kim Jae Hee, the youngest director of Constar, gets involved with Gong Ji Hoon in a public and private way... Gradually, work and love coexist.(Source: Kpopmap.com) ",54102,12048,나의 로켓
526e414b88784280b03d7a984892eb0f,"Bravo, My Life",2022,['Sung Joon Hae'],['Koo Ji Won'],South Korea,Drama,120,1800.0,2022-04-11,2022-09-30,"Monday, Tuesday, Wednesday, Thursday, Friday",KBS1,15+ - Teens 15 or older,"Even though Seo Dong Hee comes from a poor family background, she has a bright and positive personality. She dreams of becoming a designer and slowly works her way to achieve her dream. She decides to become the mother of her nephew and raise him by herself. She also gets involved with Kang Cha Yeol. Kang Cha Yeol’s father runs a big company. His father wants him to work for his company, but Kang Cha Yeol doesn't want to. He wants to go back to the U.S., but he realizes he can't do anything without his father's financial support. His father tells Kang Cha Yeol to work for 1 year at his company.(Source: AsianWiki)",4233,4883,"사랑해, 말순씨"
4028cee20f2d4108aa71a24b8361a3dc,The Secret House,2022,['Lee Min Soo'],['Won Young Ok'],South Korea,Drama,124,1800.0,2022-04-11,2022-10-10,"Monday, Tuesday, Wednesday, Thursday, Friday",MBC,15+ - Teens 15 or older,"A lawyer who is chasing traces of his missing mother walks into the secret surrounding him in order to fight the world. Woo Ji Hwan is a lawyer who has a secret he needs to hide in front of his family’s misfortune. Woo Ji Hwan’s first love is surgeon Baek Joo Hong. Nam Tae Hyung is a conceited prosecutor who has perfect life conditions such as money, skills, and family.(Source: Soompi || Edited by MyDramaList)",52145,6017,비밀의 집
a08a3bca2f0240f6aab36d71b9542525,Shinjikki,2022,['Choi Jung Min'],,South Korea,Drama,5,600.0,2022-04-10,2022-04-16,,,Not Yet Rated,"The story of saving islanders who are on the verge of losing their lives from mermaid hunters in Guyaguk, while Yoo Jin, who was once a naval general but exiled to the island and became captain of a fishing boat, and Shinjikki, a mermaid who sees the future, share a fateful.(Source: HanCinema) ",49711,99999,신지끼
96f89c29e21f45c3a3d918357c4f63fd,Our Blues,2022,"['Kim Kyu Tae', 'Lee Jung Mook']",['Noh Hee Kyung'],South Korea,Drama,20,4200.0,2022-04-09,2022-06-12,"Saturday, Sunday",Netflix tvN,15+ - Teens 15 or older,"""Our Blues"" takes on an omnibus-style drama, which tells the story of diverse characters that are somewhat interconnected, in one way or the other.Lee Dong Suk, a guy born on the beautiful island of Jeju, selling goods from the mainland in his truck for a living. He meets Min Sun Ah, a girl with a mysterious past, who has come to Jeju to escape that life.Park Jung Joon, a ship captain, falls in love with Lee Young Ok, a diver with a bright and bubbly personality.Jung Eun Hee, a fish shop owner, reunites with her past lover Choi Han Soo. They cross paths in Jeju Island when he returns back, after realizing that city life is not for him.(Source: EpicStream.com, edited by MyDramaList)",221,331,우리들의 블루스
71d79b59f4744377a669552542d72d2a,My Liberation Notes,2022,['Kim Seok Yoon'],['Park Hae Young'],South Korea,Drama,16,4020.0,2022-04-09,2022-05-29,"Saturday, Sunday",jTBC Netflix,15+ - Teens 15 or older,"Set in Sanpo Village where more people leave than remain, the three Yeom siblings, Chang Hee, Mi Jung, and Ki Jung, wish to escape from a life rife with uncertainty. A mysterious man, Mr. Goo, moves into their neighbourhood. He is a drunkard with the look of someone with many burdens and secrets. His cautious personality and preference for keeping to himself make him the subject of gossip. Mi Jung, the youngest and most timid Yeom sibling, decides to approach him. (Source: Namu Wiki, Pinkvilla)",317,306,나의 해방일지
ad9f29548ba14137ab9c8b8a79340cae,Again My Life,2022,"['Han Cheol Soo', 'Kim Yong Min']","['Lee Byung Hun', 'Kim Yool', 'J']",South Korea,Drama,16,3900.0,2022-04-08,2022-05-28,"Friday, Saturday",SBS ViuTV,15+ - Teens 15 or older,"Kim Hee Woo came from an inauspicious start as a low-grade high schooler to work his way up through university and finally pass the bar examination. His relentless hard work has finally paid dividends, and he has become a public prosecutor. During the course of his investigations, he must conduct a probe into a politician suspected of corruption. But his investigation is abruptly ended when a mysterious man kills him.However, he later comes to, finding that he is actually alive. Restored to the mortal realm, he finds that he must return to university and complete his academic journey again – while he tries to discover the truth about what happened to him. On his journey, he encounters Kim Hee Ah, an exceptionally intelligent young woman who also happens to be the youngest daughter of the family that owns the wealthy Cheonha business group. As Kim Hee Woo and Kim Hee Ah intensify their search for answers, they discover that a shady cabal of rich power brokers may have played a part in his “death.”(Source: Viki)~~ Adapted from the novel series ""Again My Life"" (어게인 마이 라이프) by Lee Hae Nal (이해날).",991,508,어게인 마이 라이프
fb81a8235c8040bc902f119ac15d8a97,Green Mothers' Club,2022,['Ra Ha Na'],['Shin Yi Won'],South Korea,Drama,16,4200.0,2022-04-06,2022-05-26,"Wednesday, Thursday",jTBC Netflix,15+ - Teens 15 or older,"The 'Green Mothers Club' captures the friendship, motherhood, and growth of five mothers who met in the elementary community, each with a complex that they could not overcome. It is a story that recounts the definition of a friend who meet naturally, communicate, and share life, rather than organizational interests such as school or work. Each person lives differently, but is reminded of the 'beast realm' (instinct) called motherhood, and ponders the existence of a mother and a human being.(Source: entertain.v.daum.net)",4324,2799,그린 마더스 클럽
38b58cb1d1da42f68ff2c27f84d23978,Bubble Up,2022,,,South Korea,Drama,10,900.0,2022-04-04,2022-04-05,Monday,,15+ - Teens 15 or older,"Bubble up tells the stories of young university students from two competing schools, who decide to open a joint youtube channel representing the student bodies of both universities. Kim Se Woon, a second year business student at Dae Han University. The character is known for his bright and generous personality, but he feels envy toward the more confident and straightforward On Ha Young. (Source: Allkpop) ",53841,15384,버블 업
817c9e7c3d274c95988e98bf623c3103,It's Beautiful Now,2022,['Kim Sung Geun'],['Ha Myung Hee'],South Korea,Drama,50,4200.0,2022-04-02,2022-09-18,"Saturday, Sunday",KBS2,15+ - Teens 15 or older,"The Lee brothers Yoon Jae, Hyun Jae, and Soo Jae are not interested in dating or getting married. Their indifference towards marriage is cause for concern among family members. They offer the enticement of an apartment to the brother that marries first. Now, all three are actively seeking a  bride. ",2334,1753,현재는 아름다워
e05f8e64cf9846efac0e776c39ae1d6f,Tell Me Sick,2022,,,South Korea,Drama,9,720.0,2022-04-01,2022-05-27,Friday,,Not Yet Rated,,52381,99999,아프다고 말해줘
1d1a54915b1042ef9cf2c75ad756c29f,Tomorrow,2022,"['Kim Tae Yoon', 'Sung Chi Wook']","['Park Ran', 'Park Ja Kyung', 'Kim Yu Jin']",South Korea,Drama,16,3600.0,2022-04-01,2022-05-21,"Friday, Saturday",MBC Netflix,15+ - Teens 15 or older,"Choi Joon Woong seeks a job, but it's hard for him to get hired. One night, he witnesses a man trying to end his life and decides to stop him. He gets acquainted with grim reapers Koo Ryeon and Im Ryoong Gu, who belong to a crisis management team. Their purpose is to prevent people from committing suicide. After Joon Woong ends up in a coma and becomes half-human and half-spirit, he is employed by a company of grim reapers as the newest member of the crisis management team.(Source: Netflix, s a r a at MyDramaList)~~ Adapted from the webtoon ""Tomorrow"" (내일) by Llama (라마).",95,98,내일
