Unnamed: 0,drama_name,org_net,director,screenwriter,start_dt,end_dt,aired_on,year,tot_eps,time_per_ep,synopsis,actor_list,kor_title
144,Mental Coach Jegal,tvN,['Son Jung Hyun'],['Kim Ban Di'],2022-09-12,2022-11-01,"Monday, Tuesday",2022,16,262.0,"A sports drama about a former national athlete who quits sports after causing a scandal and becomes a mental coach to help former professional athletes who have retired and current athletes who have fallen into a slump.Je Gal Gil is a former national Taekwondo athlete who is known for his hard work and dorky charms. After he causes an unprecedented accident in the athlete’s village, Je Gal Gil is permanently expelled and coined the unlucky Taekwondo prodigy. Once he overcomes his past trauma andregains his mental health, Je Gal Gil returns to the athlete’s village as a mental coach.Cha Ga Eul is a former world-class short track speed skating gold medalist who has fallen into a slump. With her pretty poker face, she’s known as the up-and-coming “Ice Princess,”but she faces the danger of fading out when she falls into a slump. Unable to confide in anyone, Cha Ga Eul begins to beat herself up until she meets mental coach Je Gal Gil.Gu Tae Man is the director of the Human Rights Center in the Korean Olympic Committee. The former Taekwondo Olympic gold medalist has a strong desire for power and is the reason Je Gal Gil’s life wastransformed overnight. With the belief that anything can be covered as long as he is No. 1, Gu Tae Min does everything he can for the top position.Park Seung Hais a part ofthe mental health support team in the athlete’s village. She is the perfect example of “a kind daughter who was raised well” but endures an unexpected hardship after meeting Je Gal Gil as her first patient. Park Seung Ha ends up leaving the hospital and applying to the athlete’s village instead where she surprisingly reunites with Je Gal Gil, this time as advisor partners.(Source: Naver; Soompi)","['Jung Woo', 'Lee You Mi', 'Kwon Yool', 'Park Se Young', 'Moon You Kang']",멘탈코치 제갈길
145,Narco-Saints,Netflix,,['Kwon Sung Hui'],"Sep  9, 2022","Sep  9, 2022",Friday,2022,6,620.0,The life-saving journey of a Korean drug king in Suriname in South America and a businessman who was engaged in a secret operation by the NIS.(Source: Netflix) ,"['Yoo Yeon Seok', 'Park Hae Soo', 'Ha Jung Woo', 'Hwang Jung Min', 'Jo  Woo Jin']",수리남
146,"Pro, Teen",,,,2022-09-08,2022-10-13,"Tuesday, Thursday",2022,10,72.0,"""Pro, Teen"" is an omnibus school-themed web-drama about students who choose vocational high school to chase their dreams where they are growing up by solving various concerns and difficulties.Shin Ha Neul is a first grade student at Design Communication Department that has a huge passion in drawing.(Source: koreanupdates; pinky_love05; todayschan Twitter)~~ Produced by Korea Scholarship Foundation to improve awareness about vocational high schools. ","['Heo Chan', 'Jang Yoon Jin', 'Shin Yoon Jae', 'Lee Jea Jea', 'Kim Yi Geon', 'Yoo Si Yeon']","프로, 틴"
147,The Law Cafe,KBS2 Viki ViuTV,['Lee Eun Jin'],"['Im Ji Eun', 'Im Eui Jung']",2022-09-05,2022-10-25,"Monday, Tuesday",2022,16,236.0,"Jung Ho, Yu Ri, Se Yeon, and Jin Ki have been friends for 17 years since Seoyeon High. Jung Ho is a landlord who used to be called the Monster Genius of the prosecution. Despite his clumsiness, he is a cool guy with a mysterious charm. Yu Ri is an eccentric lawyer with a hot-temper that cannot stand injustice, which leads her to quit her firm and start a law cafe of her own. When she goes to see her landlord for the contract, she finds out that he is her old friend Jung Ho. From that point, a crazy relationship that develops from friendship to love begins.(Source: Viki)~~ Adapted from the web novel ""Love According to Law"" (법대로 사랑하라) written by No Seung Ah (노승아) and illustrated by Il Ri (일리).","['Lee Seung Gi', 'Lee Se Young']",법대로 사랑하라
148,Once Upon a Small Town,Daum Kakao TV,['Kwon Seok Jang'],,2022-09-05,2022-09-28,"Monday, Tuesday, Wednesday",2022,12,170.0,"Han Ji Yool works as a veterinarian in Seoul. One day, he receives a phone call from his grandfather. His grandfather doesn’t mention specifics, but his voice sounds serious. Han Ji Yool decides to go to Heedong Village, where his grandfather lives and runs an animal clinic. There, Han Ji Yool meets police officer Ahn Ja Young. It turns out his grandfather is actually touring Europe. According to the note left by his grandfather, Han Ji Yool has to take over his grandfather’s animal clinic for a half year, while his grandfather is away.Even when Ahn Ja Young was preparing for her test to become a police officer, she wanted to work as a police officer in Heedong Village, where she grew up. She is usually the first one to appear and provide help to residents in need. She helps Han Ji Yool solve inconveniences related to his daily life in the village and they develop a romantic relationship.(Source: AsianWiki)","['Choo Young Woo', 'Joy', 'Baek Sung Chul']",어쩌다 전원일기
149,Little Women,Netflix tvN,['Kim Hee Won'],['Jung Seo Kyung'],2022-09-03,2022-10-09,"Saturday, Sunday",2022,12,375.0,"About three sisters with a close bond who grew up in poverty. It is the exciting story of the sisters as they get embroiled in a major incident and face off against the wealthiest family in the nation.The eldest sister Oh In Joo wants to protect her family with money. Growing up in extreme poverty, her only dream was to live as well off as other normal people, but a major incident completely shakes up her life.The second sister Oh In Kyung is a news reporter who does not want to bow down to money and aims to always do what’s right. When a mysterious case from her early reporter days returns close to her, she starts digging for the truth.Oh In Hye, the youngest, is overwhelmed by the love of her older sisters who work hard for her. Although she has never even used decent art supplies due to their family’s financial situation, she enters an art high school with her natural talent.","['Kim Go Eun', 'Nam Ji Hyun', 'Park Ji Hu', 'Wi Ha Joon']",작은 아씨들
150,Desperate Mr. X,,['Kim Jung Hoon'],['Kwak Kyung Yoon'],2022-09-02,2022-09-09,Friday,2022,6,380.0,"A hyperrealistic comedy-drama depicting the crisis of each generation living in the present era. It tells the story of a simpleton, Mr. A, who suddenly has to struggle to survive after being faced with a three-tier combo, being urged to resign, going from rags to riches, and facing the realities of aging.(Source: HanCinema)~~ Adapted from the essay ""I'm An Old Man, It Hurts"". ","['Kwon Sang Woo', 'Sung Dong Il', 'Im Se Mi']",위기의 X
151,Unicorn,,"['Lee Byung Hun', 'Kim Hye Young']","['Yoo Byung Jae', 'In Ji Hye']",2022-08-26,2022-09-30,Friday,2022,12,200.0,"Following the crew at the fictional company McCom, where they navigate the chaotic battlefield common to Korean start-ups. Steve is the slightly mad mastermind behind McCom, while Ashley is on the innovation team and is one of his smartest employees. (Source: Soompi, edited by Lee C) ","['Shin Ha Kyun', 'Won Jin Ah']",유니콘
152,Good Job,ENA Viki,['Kang Min Gu'],"['Kim Jung Ae', 'Kwon Hee Kyung']",2022-08-24,2022-09-29,"Wednesday, Thursday",2022,12,300.0,"Follows the joint investigation and romance story of achaebolwho leads a second life as a detective and awoman with super vision.Eun Sun Woo is achaebolamongchaebolswho owns the Eunkang group and also runs a detective agency. From a young age, Eun Sun Woo has shown a brilliant mind and shockingly unparalleled athletic abilities. He is a figure who is completely different in his two lives as a detective and as a chairman of a group, easilyswitching from being conceited to being a gentleman.Don Se Ra is a cheerful person who was born with super vision. In order to hide her powers,Don Se Ra goes around wearing a thick pair of glassesto secretly use her ability. While taking on numerous odd jobs in order to help the people around her, she meetsEun Sun Woo and begins a chaotic love story.","['Jung Il Woo', 'Kwon Yu Ri']",굿잡
153,Love On Green,,,,2022-08-19,2022-10-07,,2022,8,45.0,,"['Seo Ji Soo', 'Kang Min Woo']",러브온그린
154,"Everyone, at Least Once",,,,2022-08-12,2022-11-09,Friday,2022,13,37.0,,['Kim Dong Hyun'],누구나 한번쯤
155,Anna: Extended Version,,,,"Aug 12, 2022","Aug 12, 2022",Friday,2022,8,450.0,"More story of the characters will be revealed.(Source: MyDramaList)~~ Adapted from the novel ""Chinmilhan Ibangin"" (친밀한 이방인) by Jung Han Ah (정한아). ",['Bae Suzy'],안나: 확장판
156,Stock Struck,TVING,['Choi Ji Yeong'],,2022-08-12,2022-09-16,Friday,2022,12,225.0,"Five people who invested in the stock market take part in a mysterious stock meeting. There, they learn about life, love, and friendships through investing in stocks.Yoo Mi Seo is set to marry very soon. She's new to investing and so far has only lost money. 33-year-old Choi Sun Woo is a man of mystery. When his shift at a convenience store ends, he climbs into an expensive import auto. Kang San focuses only on his happiness, not caring about a career or finding success. He earns a living working part-time. Jung Haeng Ja owns and operates a pig feet restaurant.After retiring from his job, Kim Jin Bae began investing in the stock market.(Source: AsianWiki)","['Hong Jong Hyun', 'Jung Moon Sung', 'Han Ji Eun', 'Jang Gwang', 'Kim Sun Young']",개미가 타고 있어요
157,A Model Family,Netflix,"['Kim Jin Woo', 'Park Yoo Young']",['Lee Jae Gon'],"Aug 12, 2022","Aug 12, 2022",Friday,2022,10,270.0,"The storyfollows what happens when an ordinary familythat is on the verge of collapse due to bankruptcy and internal feudsgets involved with a bloodthirsty drug ring. In the midst of dangerous missions and close calls, the members of the family will band together and become a model family as they stand up against the drug ring that threatens their livelihoods.","['Park Hee Soon', 'Jung Woo', 'Yoon Jin Seo', 'Park Ji Yeon']",모범가족
158,If You Wish Upon Me,KBS2 ViuTV,['Kim Yong Wan'],['Jo Young Soo'],2022-08-10,2022-09-29,"Wednesday, Thursday",2022,16,262.0,"Yoon Kyeo Re is a young man who has known nothing but misery ever since he was a child. He was abused while still a boy and had a horrid time at the orphanage where he was raised. He then spent time in a juvenile detention center. And as an adult, things got no better, leading to him serving time in prison. Beatings and misery are all he knows, and he finds himself at the end of his tether, finally facing the void…But when he is ordered by a court to serve his community service at an end-of-life care facility for the terminally ill, things begin to change for him. Here he meets the tireless Kang Tae Shik, a middle-aged man who leads the volunteer team at the facility. Kang Tae Shik has created a unit called Team Genie, which is dedicated to granting dying patients their last wishes. No matter what people ask for, Team Genie will work their hardest to make those precious last wishes come true. He also meets Seo Yeon Joo, a young nurse who refuses to give up on her patients and tries to keep them physically active at all times. Will working at this facility help turn Yoon Gyeo Ree’s life around? Or is it too late to change his destiny?(Source: Viki)","['Choi Soo Young', 'Sung Dong Il', 'Ji Chang Wook']",당신이 소원을 말하면
159,"Poong, the Joseon Psychiatrist",tvN,"['Park Won Gook', 'Kang Hee Ju']",['Lee Bom'],2022-08-01,2022-09-06,"Monday, Tuesday",2022,12,375.0,"Yoo Se Poong’s legendary abilities as a physician are well-known in the royal palace. Nonetheless, he was expelled from the royal court when his involvement in a conspiracy against the royal family came to light.  He moves and begins work in the strange but beautiful Gyesu Village.There he meets Kye Ji Han, Sorak Village’s grumpy old doctor with a heart of gold. Upon the encounter with Yoo Se Poong,  Kye Ji Han is motivated to transform the young doctor into one who heals hearts. Another resident of the village is Seo Eun Woo, who hails from a noble family and has keen observational skills and deep empathy. Now a widow, she mirrors the stories of the heartbroken. She feels wronged by her sudden marriage and is about to become an unwilling wife who stays virtuous to a deceased husband. (Source: MyDramaList)~~ Adapted from the novel ""Joseon Psychiatrist Yoo Se Pung"" (조선 정신과 의사 유세풍) by Lee Eun So (이은소).","['Kim Min Jae', 'Kim Hyang Gi', 'Kim Sang Kyung']",조선 정신과 의사 유세풍
160,Salon De Nabi,Amazon Prime jTBC,"['Kim Da Ye', 'Kim Bo Kyung']",['Park Yeon Sun'],"Aug  1, 2022","Aug  1, 2022",,2022,16,262.0,"Set at hair salon Fly High, Butterfly and follows the workers there.Gi Bbeum is in her early 20's and works at Fly High, Butterfly as an assistant intern. She works with three other assistant interns: Moo Yeol, Teacher Woo, and Soo Ri. Gi Bbeum works hard, but she has a hard time dealing with customers.Gwang Soo is a hairstylist at Fly High Butterfly. He is enthusiastic at his job and he works with hair salon director Michel and hairstylist Jen.(Source: Naver, AsianWiki)","['Oh Yoon Ah', 'Kim Hyang Gi', 'Choi Daniel']","날아올라라, 나비"
161,The Good Detective Season 2,ENA jTBC,['Jo Nam Gook'],['Choi Jin Won'],2022-07-30,2022-09-18,"Saturday, Sunday",2022,16,262.0,"Kang Do Chang and Oh Ji Hyuk are detectives in the South Korean port city of Incheon. But they are polar opposites: While the former is a grizzled veteran of almost two decades who uses his experience and personal connections to crack cases, Oh Ji Hyuk is his foil. Instead, he is cool, calculating, and prefers to delve into criminals’ minds to look for clues. The duo has formed an unlikely partnership, but they will need to pool all of their skills if they are to crack their toughest case yet.Troubles begin when they investigate a savage beating at a seedy underground club – as well as a serial killer who seems to have a fondness for preying on young women dressed in white. The mystery leads them to the TJ Group – a powerful family-run conglomerate. The family that runs the group appears to be at war with itself. And amid all the chaos, a number of key players emerge, including Cheon Na Na and the TJ legal chief Woo Tae Ho. (Source: Viki)","['Jung Moon Sung', 'Jang Seung Jo', 'Son Hyun Joo', 'Kim Hyo Jin']",모범형사2
162,Today's Webtoon,SBS Viki ViuTV,['Jo Soo Won'],"['Jo Hyun Joo', 'Cho Ye Rang', 'Lee Jae Eun']",2022-07-29,2022-09-17,"Friday, Saturday",2022,16,262.0,"Once a member of the National Judo Team, On Ma Eum’s entire life revolved around the sport. But when a tough match leaves her with a torn ankle ligament, she’s forced to watch as all of her dreams of continuing in the sport crumble around her. With her career as a professional judoka now entirely over, Ma Eum must find a way to pick herself up and move on.Without any sort of dream to drive her, Ma Eum isn’t really sure what to do next. Taking her first non-sports-related job working in a webtoon editorial department, Ma Eum finds it difficult to adjust. Unable to relate to her co-workers, Ma Eum has trouble fitting in as her life as an athlete has left her a little rough around the edges. Beyond that, the work she’s been assigned just isn’t what she’s used to. Struggling to adapt to her new life, Ma Eum wonders if she’ll ever find a way to be happy again.Fortunately, with the passing of time and a little help from her co-workers, Koo Jun Yeong and Seok Jin Hyung, Ma Eum begins to find herself slowly settling into her new life. As the struggles in her life begin to dissipate, Ma Eum finds herself reaching for a new dream. The only question is, will she have the strength she needs to turn that dream into a reality?(Source: Viki)~~ Adapted from the manga series ""Juuhan Shuttai!"" (重版出来!) by Matsuda Naoko (松田奈緒子).","['Choi Daniel', 'Kim Se Jeong', 'Nam Yoon Su']",오늘의 웹툰
163,Big Mouth,Hulu MBC,"['Oh Choong Hwan', 'Bae Hyun Jin']","['Jang Young Chul', 'Jung Kyung Soon']",2022-07-29,2022-09-17,"Friday, Saturday",2022,16,266.0,"Park Chang Ho is known since his school days as ""Big Mouth"" because he talks big and promises big things but can not follow it up. He is also an infamous lawyer with a very low rate of success who was hired by a Mayor because of his incompetence. Unfortunately, he was framed as the notorious and mysterious swindler ""Big Mouse"" and sent to prison.Go Mi Ho is Park Chang Ho's loving wife who works as a nurse. She has strong personality and will do anything to prove the innocence of her husband and help solve the case the Mayor has given to her husband.Will Go Mi Ho be successful in proving her husband's innocence? Or, will her investigations lead to opening a can of worms?(Source: I'M YourOnlyOne at MyDramaList)","['Im Yoon Ah', 'Kim Joo Heon', 'Lee Jong Suk']",빅마우스
164,Adamas,tvN,['Park Seung Woo'],['Choi Tae Kang'],2022-07-27,2022-09-15,"Wednesday, Thursday",2022,16,262.0,"Twin brothers pair up to uncover the truth stemming from a murder occurring  22 years ago. The siblings, best-selling mystery novelist Woo Shin and public prosecutor Soo Hyun, find themselves up against a great evil when attempting to clear the trumped-up charges laid against their stepfather, now facing the death penalty.Similar in appearance, their approaches to problem-solving and contrasting perspectives guide them throughout their investigation. Chasing after the truth uncovers many secrets long concealed by a mighty power.(Source: MyDramaList)","['Seo Ji Hye', 'Ji Sung', 'Lee Soo Kyung']",아다마스
165,Mimicus,Viki,['Han Soo Ji'],"['Choi Sung Wook', 'Jan Jin']",2022-07-22,2022-09-14,"Wednesday, Friday",2022,16,75.0,"Students at an arts high school strive to prove that they are the “real deal” amidst a culture where mimicking one another is the norm.Han Yoo Sung is a cold-hearted and upright son of a wealthy family who seems to have grown up in a bubble. But little do others know that underneath his prickly exterior is a student who is itching to show off his talents. He despises mimicking others or being mimicked himself, but he gets wrapped up in a strange rumour that claims he has been copying Ji Soo Bin, a famous trainee at a major entertainment company.Ji Soo Bin is the son of an entertainment company executive who is in the spotlight for being a famous trainee. Despite receiving so much attention, he is a mysterious character who actually has a secret he strives to keep under cover.Oh Ro Si is the center and the youngest member of the girl group ICE. Although she is loved for her amicable and easy-going personality, she receives poor treatment from her fellow members. When returning to school after her idol activities, she aims to find her own sense of identity.Shin Da Ra is a student who runs her own YouTube channel with videos documenting her daily life at the arts high school. She hates being alone and wants everyone to adore her. Shin Da Ra used to believe that friendship is defined by mimicking the person she likes, but she is challenged to rethink her approach after befriending Oh Ro Si and Han Yoo Sung.","['Nana', 'Yoo Young Jae', 'Jo Yu Ri', 'Kim Yoon Woo']",미미쿠스
166,New Recruit,ENA Genie TV,['Min Jin Gi'],"['Kim Dan', 'Jangbbijju']",2022-07-22,2022-08-05,Friday,2022,10,180.0,"A hyper-realistic comedy depicting the story of a 'military' recruit enlisting in a place where all kinds of people, from the good to the bad to the weird, gather.(Source: HanCinema)~~ Adapted from the animation "" New Recruit"" (신병) by Jang Bbi Jju (장삐쭈). ","['Kim Min Ho', 'Jeon Seung Hun', 'Nam Tae Woo', 'Lee Sang Jin', 'Lee Jung Hyun', 'Lee Choong Goo']",신병
167,Remarriage and Desires,Netflix,['Kim Jung Min'],['Lee Geun Young'],"Jul 15, 2022","Jul 15, 2022",Friday,2022,8,450.0,"Through an exclusive matchmaking agency, women strive to marry a desirable bachelor and into the highest echelon of society.(Source: Netflix) ","['Jung Eugene', 'Park Hoon', 'Kim Hee Sun', 'Lee Hyun Wook', 'Cha Ji Yeon']",블랙의 신부
168,Dear X Who Doesn't Love Me,TVING,,['Hwang Hye Ji'],2022-07-14,2022-07-28,Thursday,2022,10,180.0,"Seo Hee Soo might not be the most popular girl on campus but that fact has never really bothered her. With dreams of becoming an accomplished lyricist, Hee Soo has more important things to worry about than her popularity. Still, she has to admit that not being popular does have its fair share of drawbacks, particularly when it comes to finding a guy. Having never had a boyfriend before, Hee Soo would very much like to change that. The problem is, she has no idea how.With zero experience with guys and self-esteem so low it’s almost non-existent, Hee Soo doesn’t see herself finding a guy anytime soon. But all of that changes when she happens upon a magical notebook that claims to have the power to make anyone fall in love with someone for a month. Unable to resist the temptation, Hee Soo gives the notebook a try, a fact that horrifies her best friend, Jung Shi Ho, once he discovers the truth.Unable to ignore Hee Soo’s sudden popularity with the guys, her co-worker, Park Se Jin is curious to know her secrets. With guys now lining up for her, will Hee Soo be able to handle the inevitable complications of juggling so many suitors, all while keeping the truth a secret from prying eyes?(Source: Viki)","['Kwon Ah Reum', 'Han Ji Hyo', 'Kim Do Young']",나를 사랑하지 않는 X에게
169,The Girls on the Phone,,,,2022-07-11,2022-07-18,"Monday, Wednesday",2022,9,33.0,A short story about young people working in a call center and meeting real customers. ,"['Jo Ah Young', 'Oh Hye Soo', 'Kim Min Kyung']",콜때리는그녀들
170,Is There Equation in Love?,,['Han Da Weon'],,2022-07-08,2022-08-05,Friday,2022,5,180.0,,"['Hwang Jung Ha', 'Lee Ji Yeon']",사랑에도 공식이 있나요?
171,Bad Girlfriend,Naver TV Cast Viki vLive,['Lee Si Young'],['Park Jung Yoon'],2022-07-05,2022-08-11,"Tuesday, Thursday",2022,12,75.0,"Ji Soo, an advertising planner who is faithful to her desire to date someone she likes, is proud of her working abilities at her company. She is dating Tae Oh who is her superior at work and Ji Ho, a cheerful young man, who is out there trying to make ends meet. But when Ji Ho went to work at Ji Soo's company, Ji Soo's daily life, which seemed perfect, began to collapse... Will Ji Soo be able to handle all this and continue her two-legged relationship?(Source: Naver)","['Park Young Woon', 'Byeon Seo Yoon', 'Yang Hyuk']",배드걸프렌드
172,Dream Maker,,['Kim Seung Tae'],,"Jul  4, 2022","Jul  4, 2022",,2022,8,75.0,,"['Kim Jae Won', 'Lee Soo Jung']",드림메이커
173,Twin,,,,2022-07-01,2022-08-19,Friday,2022,8,60.0,"Training received while on vacation, so when I was angry, I stepped on shit and met a shit pervert... But it turns out that pervert is... a colleague I have to work with...?! A meeting that starts with shit and ends with shit.(Source: LXTV 국토인터넷방송국 YouTube) ",,트윈
174,Extraordinary Attorney Woo,ENA Netflix,['Yoo In Shik'],['Moon Ji Won'],2022-06-29,2022-08-18,"Wednesday, Thursday",2022,16,289.0,"Diagnosed with autism spectrum disorder, 27-year-old Woo Young Woo graduated at the top of her class from the prestigious Seoul National University for both college and law school due to her high IQ of 164, impressive memory, and creative thought process. Working as a lawyer, she finds herself struggling when it comes to social interactions.(Source: Soompi; Edited by MyDramaList) ","['Park Eun Bin', 'Kang Tae Oh', 'Kang Ki Young']",이상한 변호사 우영우
175,Dear.M,KBS2 Viki,"['Park Jin Woo', 'Seo Joo Wan']",['Lee Seul'],2022-06-29,2022-07-06,Wednesday,2022,12,350.0,"Campus life at Seoyeon University has always been relatively peaceful, but when an anonymous post pops up on the school’s online community, the entire campus is flipped upside down. Posted by a mysterious individual, known only as “M”, the entire school is abuzz with curiosity and excitement. Determined to uncover the identity of the mysterious “M”, students all across the campus set out to uncover the truth. But the task will prove to be anything but easy.Second year student in the Business Administration Department, Ma Joo Ah has taken a keen interest in uncovering the identity of “M”. While she has no interest in pursuing either her own dreams, nor any sort of romantic relationship, she does have a strong desire to solve the school’s current mystery. Alongside her is Cha Min Ho, a second year student in the Computer Science Department, and Joo A’s oldest friend. Together with Economics major Seo Ji Min and Business Administration major Park Ha Neul, the four are determined to discover “M”’s true identity and bring an end to this mystery, once and for all.As their journey towards the truth progresses, the four friends find themselves in an ever-changing tangle of morphing relationships and budding romances. With emotions high and hearts aflutter, uncovering the identity of “M” has never been more complicated. Will the friends be able to solve this mystery or will “M”’s true identity remain hidden forever?(Source: Viki)","['Woo Da Vi', 'Bae Hyun Sung', 'Park Hye Soo', 'Jeong Jae Hyun', 'Roh Jeong Eui', 'Lee Jin Hyuk']",디어엠
176,Café Minamdang,KBS2 Netflix,"['Go Jae Hyun', 'Yoon Ra Young']",['Park Hye Jin'],2022-06-27,2022-08-23,"Monday, Tuesday",2022,18,210.0,"Nam Han Joon is a former criminal profiler now working as a conman. To run his scams, he disguises himself as a fortune teller with his shop called Minamdang. Clients are drawn to his attractive appearance and smooth-talking manner.  While he cheats his customers out money, he works to solve their issues, all the while providing excellent customer service. He's partnered up with Gong Soo Cheol, who runs a private detective agency, and his younger sister, Hye Joon, an elite hacker.For the last three years, Detective Han Jae Hee performed her job with enthusiasm and integrity.  Will her involvement with Nam Han Joon jeopardize all of that?  (Source: AsianWiki, edited by Lee C)","['Kang Mi Na', 'Seo In Guk', 'Oh Yeon Seo', 'Kwak Shi Yang', 'Kwon Soo Hyun']",미남당
177,Becoming Witch,TV Chosun,['Kim Yoon Cheol'],['Park Pa Ran'],2022-06-25,2022-09-10,Saturday,2022,12,350.0,"Three friends from different backgrounds each encounter enemies they’d like to kill. Gong Ma Ri is a housewife who has a satisfying life with her husband and daughter. When she discovers her spouse’s affair, she seeks an alternate method of ending her marriage.Chae Hee Soo is the daughter-in-law in a chaebol family. Her married life isn't going well. Not only must she tend to her mother-in-law who ails physically and suffers from Alzheimer's, she must also endure her husband’s cold indifference toward her as she struggles to become pregnant. One day, Hee Soo's mother-in-law makes her a terrifying yet tempting offer.Yang Jin A's husband is a bad person. Upon his death, Jin A collects a significant sum from his life insurance policy. With that money, she is able to enjoy a lifestyle she was unaccustomed to in the past.  Instead. she keeps a watchful eye over her windfall, anxiously fearing that someone will take it from her. (Source: AsianWiki || Edited by MyDramaList)","['Lee Yoo Ri', 'Lee Min Young', 'Yoon So Yi']",마녀는 살아있다
178,"Alice, the Final Weapon",,,,2022-06-24,2022-07-08,Friday,2022,8,262.0,"Gyeo Wool might look like just another normal high school student but in reality, she harbors a dark secret: she’s actually a trained killer. Posing as a transfer student to hide her true identity, Gyeo Wool does her best to blend in, but it’s not easy. Especially not after she meets Yeo Reum.Unlike his classmates, Yeo Reum spends most of his life feeling nothing at all. Having experienced extreme trauma in the past, Yeo Reum is only able to feel alive when he’s in pain. Accepting pain as his only connection to a “normal” life, Yeo Reum has no problem getting involved in Gyeo Wool’s life, especially not once he realizes there’s something very different about her.Though neither expected to be involved in each other’s lives, Gyeo Wool and Yeo Reum have no choice but to stay together after a criminal organization begins to hunt them down. Will this unlikely duo prove victorious in an increasingly deadly game of cat and mouse?(Source: Viki)","['Park Se Wan', 'Song Geon Hee']",최종병기 앨리스
179,Miracle,jTBC,['Myung Hyun Woo'],,2022-06-24,2022-08-06,"Friday, Saturday",2022,14,193.0,"Having reached a level of fame most young idols can only dream of, there’s no doubt that Luice is at the top of his game. Known throughout the world for his music, Luice has worked hard to make his way to the top. But even as one of the world’s most popular artists, Luice constantly worries about the possibility of some other artist claiming his spot at the top, especially now that the idol group “N/S” is gaining popularity. Once a reluctant participant in an idol audition, Min Si Woo was talked into attending the event by his best friend, Lee Soo Rin, a former trainee hopeful turned content creator for an up-and-coming idol. Having wowed the judges at the audition, Si Woo made a vow to someday become a better singer than Luice as he signed a contract that would change his life forever. Now a member of the popular idol group N/S, he stands poised to make good on his word. While Si Woo’s popularity continues to rise, Soo Rin finds her own life turned upside down after crossing paths with Luice unexpectedly. With Luice now pulling her attention one way and Si Woo pulling it the other, how will Soo Rin find the time to make her own dreams come true? (Source: Viki)","['Kang  Min Ah', 'Chani', 'Hwiyoung']",미라클
180,Money Heist: Korea - Joint Economic Area - Part 1,Netflix,['Kim Hong Seon'],"['Ryu Yong Jae', 'Kim Hwan Chae', 'Choi Sung Joon']","Jun 24, 2022","Jun 24, 2022",Friday,2022,6,700.0,"Thieves overtake the mint of a unified Korea. With hostages trapped inside, the police must stop them — as well as the shadowy mastermind behind it all. (Source: Netflix)~~ Remake of the Spanish TV series ""Money Heist"" (La Casa de Papel) [2017]. ","['Kim Ji Hoon', 'Yoo Ji Tae', 'Park Hae Soo', 'Jeon Jong Seo', 'Lee Won Jong', 'Jang Yoon Ju']",종이의 집: 공동경제구역 - 파트1
181,Anna,,,,2022-06-24,2022-07-08,Friday,2022,6,500.0,"Yoo Mi is the woman who tells a small lie and ends up living someone else’s life. Hyun Joo is a woman who lives her life holding herself above everyone, treating them with neither kindness nor malice. Shehas a subtly tense relationship with Yoo Mi. Ji Hoon is Yoo Mi’s husband who is ambitious and future-oriented. Ji Won is a dependable senior who is the only person whom Yoo Mi trusts.(Source: Naver)~~ Adapted from the novel ""Chinmilhan Ibangin"" (친밀한 이방인) by Jung Han Ah (정한아).","['Park Ye Young', 'Bae Suzy', 'Jung Eun Chae', 'Kim Joon Han']",안나
182,Alchemy of Souls,Netflix tvN,['Park Joon Hwa'],"['Hong Jung Eun', 'Hong Mi Ran']",2022-06-18,2022-08-28,"Saturday, Sunday",2022,20,240.0,"Set in a fictional country called Daeho that does not exist in history or on maps, it is about the love and growth of young mages as they overcome their twisted fates due to a forbidden magic spell known as the ""alchemy of souls"", which allows souls to switch bodies.It follows the story of an elite assassin named Naksu, whose soul is accidentally trapped inside the weak body of Mu Deok—Jang Uk's servant from a powerful and noble mage family in the country. The young master of the Jang Family, Jang Uk, holds a dark secret about his scandalous birth. He wants the formidable assassin to help change his destiny.(Source: Soompi; The Korea Herald)","['Lee Jae Wook', 'Hwang Min Hyun', 'Shin Seung Ho', 'Yoo  Joon Sang', 'Oh Na Ra', 'Jung So Min']",환혼
